year,city,total_buildings,total_dwellings,build_flow,dwell_flow,value,destruction_share,east_germany,mean_income,median_income,germany_median,distance_internal,dist_increased_5y,dist_to_germany,grow5_index_ann,grow5_hu_ann,p_q5,growth5sum,demand_cutoff,demand_cutoff_lag,inelasticity_cutoff,inelasticity_cutoff_lag,p_q5_lag,growth5sum_lag,superstar,growth_window,superstar_ever
1999,Bonn,51018,152405,353,1663,102.2,0.472,0,NA,NA,NA,NA,NA,NA,0.007197864218753347,0.00854658353783666,0.8421919924947336,0.015744447756590008,0.002888146821413251,NA,0.5322569561262933,0.5322569561262933,NA,NA,NA,1995-1999,0
1999,Chemnitz,29076,163628,470,1172,106.42,0.25,1,NA,NA,NA,NA,NA,NA,-0.03898616594884152,0.011954173970607496,-3.2613015374127348,-0.027031991978234027,0.002888146821413251,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,1995-1999,0
1999,Dortmund,84363,296138,869,2260,102.52,0.6583,0,NA,NA,NA,NA,NA,NA,0.0010567951887037186,0.0053757204812148185,0.19658670728819244,0.006432515669918537,0.002888146821413251,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,1995-1999,0
1999,Dresden,49492,283033,962,2562,101.28,0.6,1,NA,NA,NA,NA,NA,NA,-0.03312599556362961,0.020954995122507203,-1.58081619060125,-0.012171000441122404,0.002888146821413251,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,1995-1999,1
1999,Duisburg,75641,255467,497,1131,100.56,0.6479,0,NA,NA,NA,NA,NA,NA,-0.004299588009894384,0.005167077264375708,-0.832112196103161,8.67489254481324e-4,0.002888146821413251,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,1995-1999,0
1999,Düsseldorf,96767,399540,9209,20689,102.41,0.5091,0,NA,NA,NA,NA,NA,NA,-0.013028264371964915,0.05482255224869381,-0.2376442510896658,0.0417942878767289,0.002888146821413251,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,1995-1999,0
1999,Erfurt,23043,109626,595,898,103.68,NA,NA,NA,NA,NA,NA,NA,NA,-0.06796202320356137,0.010549691168402209,-6.442086514069443,-0.057412332035159164,0.002888146821413251,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,1995-1999,1
1999,Frankfurt,67931,334633,702,2241,102.19,0.4497,0,NA,NA,NA,NA,NA,NA,1.5664467883080846e-4,0.005252193421523055,0.02982462111713013,0.005408838100353863,0.002888146821413251,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,1995-1999,1
1999,Hamburg,225036,852306,1620,5724,101.64,0.535,0,NA,NA,NA,NA,NA,NA,-0.009316672149366712,0.006795967941532144,-1.3709117272949167,-0.0025207042078345676,0.002888146821413251,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,1995-1999,1
1999,Karlsruhe,538631,1241478,7112,13509,104.69,0.2478,0,NA,NA,NA,NA,NA,NA,-0.007562481323796,0.012471285712141178,-0.6063914738505023,0.004908804388345178,0.002888146821413251,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,1995-1999,0
1999,Köln,159772,590621,11487,26446,99.01,0.7003,0,NA,NA,NA,NA,NA,NA,0.014266200471093837,0.04271336601918496,0.33399850680665366,0.0569795664902788,0.002888146821413251,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,1995-1999,1
1999,Leipzig,50661,308133,1311,3048,NA,0.25,1,NA,NA,NA,NA,NA,NA,NA,0.015177266928155131,NA,NA,0.002888146821413251,NA,0.5322569561262933,0.5322569561262933,NA,NA,NA,1995-1999,0
1999,Lübeck,39237,112229,362,590,104.93,0.1959,0,NA,NA,NA,NA,NA,NA,-1.1432273606393206e-4,0.008724245778308992,-0.013104025146583051,0.00860992304224506,0.002888146821413251,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,1995-1999,1
1999,Münster,71796,185779,8634,16120,100.96,0.3931,0,NA,NA,NA,NA,NA,NA,-0.005053227082532419,0.08273360143050335,-0.06107829219518693,0.07768037434797093,0.002888146821413251,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,1995-1999,1
1999,Potsdam,19175,85144,2185,3306,91.69,0.2,1,NA,NA,NA,NA,NA,NA,NA,0.05559565842124181,NA,NA,0.002888146821413251,NA,0.5322569561262933,0.5322569561262933,NA,NA,NA,1995-1999,1
1999,Stuttgart,785035,1762463,10272,21412,102.98,0.2979,0,NA,NA,NA,NA,NA,NA,-0.012653316491862299,0.01227828265032782,-1.0305444867344264,-3.7503384153447783e-4,0.002888146821413251,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,1995-1999,1
1999,Wiesbaden,34548,133187,146,1086,103.95,0.2235,0,NA,NA,NA,NA,NA,NA,-0.00602703931899462,0.006351077263989424,-0.9489790579572859,3.2403794499480387e-4,0.002888146821413251,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,1995-1999,0
2000,Berlin,296536,1859974,3080,7280,100,0.3703,0,21000,17400,15339,1.206896551724138,NA,1.1343633874437709,-0.03516341225374198,0.008419871137463897,-4.176241141896306,-0.02674354111627808,0.0011654126025129052,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,NA,1
2000,Bonn,51371,154068,431,1144,100,0.472,0,23100,19400,15339,1.190721649484536,NA,1.2647499837016756,0.003475954835292727,0.00791759382389956,0.4390165639465395,0.011393548659192287,0.0011654126025129052,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,NA,0
2000,Chemnitz,29546,164800,441,747,100,0.25,1,18400,16200,15339,1.1358024691358024,NA,1.056131429689028,-0.052948666298956226,0.01206810915373846,-4.387486525389422,-0.040880557145217766,0.0011654126025129052,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,NA,0
2000,Dortmund,85232,298398,592,1683,100,0.6583,0,22100,18500,15339,1.1945945945945946,NA,1.2060760153856185,-4.5936626872966624e-4,0.005320510598706418,-0.08633875644216411,0.004861144329976752,0.0011654126025129052,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,NA,0
2000,Dresden,50454,285595,746,1521,100,0.6,1,20400,17900,15339,1.1396648044692737,NA,1.1669600365082469,-0.030813442044090755,0.01898818493333243,-1.6227692195055416,-0.011825257110758325,0.0011654126025129052,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,NA,1
2000,Duisburg,76138,256598,698,1361,100,0.6479,0,20700,18100,15339,1.143646408839779,NA,1.1799986961340374,-0.009295076798475521,0.004357274327995819,-2.1332319470348575,-0.004937802470479702,0.0011654126025129052,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,NA,0
2000,Düsseldorf,105976,420229,10176,21374,100,0.5091,0,24900,20000,15339,1.245,NA,1.303865962579047,-0.007908832670663446,0.04954483672627785,-0.15962980591413914,0.041636004055614406,0.0011654126025129052,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,NA,0
2000,Erfurt,23638,110524,781,1635,100,NA,NA,20800,18300,15339,1.1366120218579234,NA,1.193037355759828,-0.04867788439345433,0.00942623778326257,-5.164084071790319,-0.03925164661019176,0.0011654126025129052,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,NA,1
2000,Frankfurt,68633,336874,796,1959,100,0.4497,0,20300,17700,15339,1.1468926553672316,NA,1.1539213768824566,-0.00498458605227059,0.0055361309220007815,-0.900373586264311,5.515448697301917e-4,0.0011654126025129052,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,NA,1
2000,Hamburg,226656,858030,2095,5790,100,0.535,0,24000,19500,15339,1.2307692307692308,NA,1.2712693135145707,-0.006222147193351346,0.00642311613641211,-0.968711613056241,2.0096894306076418e-4,0.0011654126025129052,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,NA,1
2000,Karlsruhe,545743,1254987,7408,12695,100,0.2478,0,25200,21200,15339,1.1886792452830188,NA,1.3820979203337898,-0.009370700242981256,0.010536112845494161,-0.8893887508986484,0.0011654126025129052,0.0011654126025129052,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,NA,0
2000,Köln,171259,617067,10789,22571,100,0.7003,0,22700,18900,15339,1.2010582010582012,NA,1.2321533346371991,0.016000241727179842,0.039013263980565815,0.41012312466729905,0.05501350570774566,0.0011654126025129052,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,NA,1
2000,Leipzig,51972,311181,1053,2090,NA,0.25,1,NA,NA,NA,NA,NA,NA,NA,0.014537490900751404,NA,NA,0.0011654126025129052,NA,0.5322569561262933,0.5322569561262933,NA,NA,NA,NA,0
2000,Lübeck,39599,112819,114,250,100,0.1959,0,22300,18900,15339,1.17989417989418,NA,1.2321533346371991,-0.014286662946954687,0.007431113241242349,-1.9225467952317483,-0.006855549705712338,0.0011654126025129052,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,NA,1
2000,Münster,80430,201899,8560,14152,100,0.3931,0,24400,20600,15339,1.1844660194174756,NA,1.3429819414564184,-0.003071493689713156,0.0717181453192286,-0.04282728835277964,0.06864665162951544,0.0011654126025129052,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,NA,1
2000,Potsdam,21360,88450,1842,3099,100,0.2,1,22200,19300,15339,1.150259067357513,NA,1.2582306538887802,-0.017843584307772664,0.051940601063319436,-0.3435382714578142,0.03409701675554677,0.0011654126025129052,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,NA,1
2000,Stuttgart,795307,1783875,10473,20072,100,0.2979,0,26300,21700,15339,1.2119815668202765,NA,1.4146945693982658,-0.009295076798475521,0.010909311234587049,-0.8520314984695153,0.001614234436111528,0.0011654126025129052,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,NA,1
2000,Wiesbaden,34694,134273,173,916,100,0.2235,0,27500,22000,15339,1.25,NA,1.4342525588369517,0.002417433538683955,0.006797505370054635,0.3556353996178638,0.00921493890873859,0.0011654126025129052,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,NA,0
2001,Berlin,299616,1867254,2734,5918,92.56,0.3703,0,21000,17400,19900,1.206896551724138,NA,0.8743718592964824,-0.037307455040359816,0.006939859982582952,-5.375822442238139,-0.030367595057776864,0.004646509669488985,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,NA,1
2001,Bonn,51802,155212,373,1055,97.13,0.472,0,23100,19400,19900,1.190721649484536,NA,0.9748743718592964,-2.674677364057354e-4,0.007381788922185439,-0.036233457665238875,0.007114321185779704,0.004646509669488985,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,NA,0
2001,Chemnitz,29987,165547,400,684,93.56,0.25,1,18400,16200,19900,1.1358024691358024,NA,0.8140703517587939,-0.04358206720045321,0.009692867028930463,-4.496303010283034,-0.03388920017152275,0.004646509669488985,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,NA,0
2001,Dortmund,85824,300081,1441,2846,94.75,0.6583,0,22100,18500,19900,1.1945945945945946,NA,0.9296482412060302,-0.009775265436612335,0.0049122623150963385,-1.989972198058528,-0.004863003121515996,0.004646509669488985,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,NA,0
2001,Dresden,51200,287116,569,900,92.8,0.6,1,20400,17900,19900,1.1396648044692737,NA,0.8994974874371859,-0.032977444306152126,0.0143404533241136,-2.299609612110397,-0.018636990982038526,0.004646509669488985,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,NA,1
2001,Duisburg,76836,257959,585,1050,97.45,0.6479,0,20700,18100,19900,1.143646408839779,NA,0.9095477386934674,0.0065505958598501834,0.0042576149843995825,1.5385599411530542,0.010808210844249766,0.004646509669488985,NA,0.5322569561262933,0.5322569561262933,NA,NA,NA,NA,0
2001,Düsseldorf,116152,441603,8126,15896,102.18,0.5091,0,24900,20000,19900,1.245,NA,1.0050251256281406,-3.324143790227607e-4,0.0453257430584193,-0.0073338980586445,0.04499332867939654,0.004646509669488985,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,NA,0
2001,Erfurt,24419,112159,318,572,102.84,NA,NA,20800,18300,19900,1.1366120218579234,NA,0.9195979899497488,-0.024634862528969736,0.010442455952064389,-2.3591061951378998,-0.014192406576905348,0.004646509669488985,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,NA,1
2001,Frankfurt,69429,338833,723,1755,96.73,0.4497,0,20300,17700,19900,1.1468926553672316,NA,0.8894472361809045,-0.006508013294337145,0.005468823106788312,-1.1900208083634873,-0.001039190187548833,0.004646509669488985,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,NA,1
2001,Hamburg,228751,863820,1541,4527,96.19,0.535,0,24000,19500,19900,1.2307692307692308,NA,0.9798994974874372,-0.0060634039206329815,0.005953066729182055,-1.0185345127932215,-1.1033719145092657e-4,0.004646509669488985,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,NA,1
2001,Karlsruhe,553151,1267682,5972,10473,101.07,0.2478,0,25200,21200,19900,1.1886792452830188,NA,1.065326633165829,-0.0031169743266323824,0.009455906947725357,-0.32963250842714553,0.006338932621092974,0.004646509669488985,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,NA,0
2001,Köln,182048,639638,9442,17308,100.37,0.7003,0,22700,18900,19900,1.2010582010582012,NA,0.949748743718593,0.008942783149548328,0.035503874407126546,0.2518818945504517,0.04444665755667487,0.004646509669488985,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,NA,1
2001,Leipzig,53025,313271,939,1781,NA,0.25,1,NA,NA,NA,NA,NA,NA,NA,0.011391363981551939,NA,NA,0.004646509669488985,NA,0.5322569561262933,0.5322569561262933,NA,NA,NA,NA,0
2001,Lübeck,39713,113069,138,323,95.92,0.1959,0,22300,18900,19900,1.17989417989418,NA,0.949748743718593,-0.012699923460549267,0.005950764945068965,-2.1341665446007774,-0.0067491585154803024,0.004646509669488985,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,NA,1
2001,Münster,88990,216051,7215,12739,95.27,0.3931,0,24400,20600,19900,1.1844660194174756,NA,1.035175879396985,-0.0061208902940672605,0.06603155751167433,-0.09269643977404428,0.05991066721760707,0.004646509669488985,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,NA,1
2001,Potsdam,23202,91549,954,1657,82.09,0.2,1,22200,19300,19900,1.150259067357513,NA,0.9698492462311558,-0.03668989986816973,0.041336409537658714,-0.8875928093063846,0.004646509669488985,0.004646509669488985,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,NA,1
2001,Stuttgart,805780,1803947,8240,15381,100,0.2979,0,26300,21700,19900,1.2119815668202765,NA,1.0904522613065326,-0.002717701027250663,0.009986663202172563,-0.27213304106014474,0.0072689621749219,0.004646509669488985,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,NA,1
2001,Wiesbaden,34867,135189,189,534,100.04,0.2235,0,27500,22000,19900,1.25,NA,1.105527638190955,0.008026580684542095,0.00741726076966831,1.0821489137021447,0.015443841454210405,0.004646509669488985,NA,0.5322569561262933,0.5322569561262933,NA,NA,NA,NA,0
2002,Berlin,302350,1873172,2502,4396,87.89,0.3703,0,21300,17400,19966.666666666668,1.2241379310344829,NA,0.8714524207011686,-0.04113381919195658,0.004224879301315987,-9.736093331505117,-0.03690893989064059,-0.01482654876636924,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,NA,1
2002,Bonn,52175,156267,289,940,91,0.472,0,24900,20033.333333333332,19966.666666666668,1.242928452579035,NA,1.003338898163606,-0.020481077692888427,0.0067181914972627155,-3.0485998651918917,-0.013762886195625712,-0.01482654876636924,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,NA,0
2002,Chemnitz,30387,166231,420,555,88.8,0.25,1,18825,16650,19966.666666666668,1.1306306306306306,NA,0.833889816360601,-0.04643176325880116,0.005143669646344495,-9.026972269068505,-0.04128809361245667,-0.01482654876636924,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,NA,0
2002,Dortmund,87265,302927,867,1667,89.1,0.6583,0,22300,18500,19966.666666666668,1.2054054054054053,NA,0.9265442404006676,-0.029593026726252636,0.005599112155426633,-5.2853070102500475,-0.023993914570826003,-0.01482654876636924,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,NA,0
2002,Dresden,51769,288016,478,839,89.5,0.6,1,20333.333333333332,17566.666666666668,19966.666666666668,1.157495256166983,NA,0.8797996661101837,-0.02515720545423661,0.007020074265724929,-3.5836095890131934,-0.01813713118851168,-0.01482654876636924,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,NA,1
2002,Duisburg,77421,259009,515,877,86.29,0.6479,0,21150,18400,19966.666666666668,1.1494565217391304,NA,0.9215358931552587,-0.025288696820613188,0.0037734888301645952,-6.70167528215795,-0.021515207990448593,-0.01482654876636924,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,NA,0
2002,Düsseldorf,124278,457499,7236,13380,99.51,0.5091,0,25500,19900,19966.666666666668,1.2814070351758795,NA,0.996661101836394,-0.004030788056307633,0.039133635580768544,-0.10300060284428274,0.03510284752446091,-0.01482654876636924,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,NA,0
2002,Erfurt,24737,112731,358,498,94.98,NA,NA,20500,17900,19966.666666666668,1.1452513966480449,NA,0.8964941569282137,-0.032359905752813556,0.007810271542753711,-4.143249767395955,-0.024549634210059845,-0.01482654876636924,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,NA,1
2002,Frankfurt,70152,340588,561,1573,94.48,0.4497,0,20033.333333333332,17200,19966.666666666668,1.1647286821705425,NA,0.8614357262103506,-0.015585963055695484,0.005115936069210791,-3.046551568440504,-0.010470026986484693,-0.01482654876636924,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,NA,1
2002,Hamburg,230292,868347,1532,3389,94.79,0.535,0,24366.666666666668,19466.666666666668,19966.666666666668,1.2517123287671232,NA,0.9749582637729548,-0.009890569235129876,0.005356403793538522,-1.8464943302185242,-0.0045341654415913535,-0.01482654876636924,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,NA,1
2002,Karlsruhe,559123,1278155,5067,8484,96.85,0.2478,0,24700,20533.333333333332,19966.666666666668,1.202922077922078,NA,1.028380634390651,-0.01281201555615974,0.008342788587027083,-1.5356994154307397,-0.004469226969132656,-0.01482654876636924,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,NA,0
2002,Köln,191490,656946,8715,15360,103.11,0.7003,0,23400,19166.666666666668,19966.666666666668,1.220869565217391,NA,0.959933222036728,0.012919338171080152,0.031549876308104796,0.4094893445829873,0.04446921447918495,-0.01482654876636924,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,NA,1
2002,Leipzig,53964,315052,498,616,NA,0.25,1,NA,NA,NA,NA,NA,NA,NA,0.00718479429426111,NA,NA,-0.01482654876636924,NA,0.5322569561262933,0.5322569561262933,NA,NA,NA,NA,0
2002,Lübeck,39851,113392,162,360,87.87,0.1959,0,22275,18800,19966.666666666668,1.184840425531915,NA,0.9415692821368948,-0.03052044881413163,0.004488701757668467,-6.799393335052993,-0.02603174705646316,-0.01482654876636924,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,NA,1
2002,Münster,96205,228790,5707,8880,92.71,0.3931,0,24950,20600,19966.666666666668,1.2111650485436891,NA,1.031719532554257,-0.014234876872153857,0.05828374705637329,-0.244234071951235,0.044048870184219435,-0.01482654876636924,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,NA,1
2002,Potsdam,24156,93206,1942,2622,85.65,0.2,1,22033.333333333332,19033.333333333332,19966.666666666668,1.157618213660245,NA,0.9532554257095156,-0.03151036429496146,0.02890258492063258,-1.0902265102408633,-0.002607779374328878,-0.01482654876636924,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,NA,1
2002,Stuttgart,814020,1819328,7837,14281,93.9,0.2979,0,26800,21800,19966.666666666668,1.2293577981651376,NA,1.0918196994991651,-0.028633434412396963,0.008979367454453158,-3.188803059640545,-0.019654066957943805,-0.01482654876636924,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,NA,1
2002,Wiesbaden,35056,135723,189,523,89.87,0.2235,0,27366.666666666668,21833.333333333332,19966.666666666668,1.253435114503817,NA,1.093489148580968,-0.02050698682324903,0.0056804380568797885,-3.6101065829619,-0.01482654876636924,-0.01482654876636924,NA,0.5322569561262933,0.5322569561262933,NA,NA,0,NA,0
2003,Berlin,304852,1877568,1918,3153,85.07,0.3703,0,21600,17400,20033.333333333332,1.2413793103448276,NA,0.8685524126455907,-0.0414788678941701,0.0030040331798906195,-13.807726283396244,-0.03847483471427948,-0.016174543995495005,0.002888146821413251,0.5322569561262933,0.5322569561262933,-4.019207711391248,-0.02656728316897483,0,NA,1
2003,Bonn,52464,157207,251,525,90.56,0.472,0,26700,20666.666666666668,20033.333333333332,1.2919354838709676,NA,1.031613976705491,-0.023893727426279154,0.006223678534623689,-3.8391647790535948,-0.017670048891655465,-0.016174543995495005,0.002888146821413251,0.5322569561262933,0.5322569561262933,0.8421919924947336,0.015744447756590008,0,NA,0
2003,Chemnitz,30807,166786,308,407,79.59,0.25,1,19250,17100,20033.333333333332,1.1257309941520468,NA,0.8535773710482529,-0.05644537004829153,0.003830516723931199,-14.735706463738538,-0.05261485332436033,-0.016174543995495005,0.002888146821413251,0.5322569561262933,0.5322569561262933,-3.2613015374127348,-0.027031991978234027,0,NA,0
2003,Dortmund,88132,304594,769,1399,89.64,0.6583,0,22500,18500,20033.333333333332,1.2162162162162162,NA,0.923460898502496,-0.026493960720930576,0.005646719036382253,-4.691921193568851,-0.020847241684548323,-0.016174543995495005,0.002888146821413251,0.5322569561262933,0.5322569561262933,0.19658670728819244,0.006432515669918537,0,NA,0
2003,Dresden,52247,288855,451,591,91.43,0.6,1,20266.666666666668,17233.333333333332,20033.333333333332,1.1760154738878146,NA,0.8602329450915142,-0.020255113636499456,0.00408056964100445,-4.963795601712503,-0.016174543995495005,-0.016174543995495005,0.002888146821413251,0.5322569561262933,0.5322569561262933,-1.58081619060125,-0.012171000441122404,0,NA,1
2003,Duisburg,77936,259886,489,737,85.15,0.6479,0,21600,18700,20033.333333333332,1.1550802139037433,NA,0.9334442595673876,-0.03272073640789108,0.003435855171988189,-9.523316545661302,-0.029284881235902893,-0.016174543995495005,0.002888146821413251,0.5322569561262933,0.5322569561262933,-0.832112196103161,8.67489254481324e-4,0,NA,0
2003,Düsseldorf,131514,470879,7745,13611,95,0.5091,0,26100,19800,20033.333333333332,1.318181818181818,NA,0.9883527454242927,-0.01490923465535765,0.033403222372387686,-0.44634120891528606,0.018493987717030036,-0.016174543995495005,0.002888146821413251,0.5322569561262933,0.5322569561262933,-0.2376442510896658,0.0417942878767289,0,NA,0
2003,Erfurt,25095,113229,451,723,99.43,NA,NA,20200,17500,20033.333333333332,1.1542857142857144,NA,0.8735440931780366,-0.008336130872501513,0.006488508565044349,-1.2847530043207296,-0.001847622307457164,-0.016174543995495005,0.002888146821413251,0.5322569561262933,0.5322569561262933,-6.442086514069443,-0.057412332035159164,0,NA,1
2003,Frankfurt,70713,342161,654,2733,87.27,0.4497,0,19766.666666666668,16700,20033.333333333332,1.183632734530938,NA,0.8336106489184693,-0.031072425971855777,0.0044593087794631,-6.967991567427831,-0.026613117192392677,-0.016174543995495005,0.002888146821413251,0.5322569561262933,0.5322569561262933,0.02982462111713013,0.005408838100353863,0,NA,1
2003,Hamburg,231824,871736,1581,3619,93.69,0.535,0,24733.333333333332,19433.333333333332,20033.333333333332,1.2727272727272727,NA,0.9700499168053244,-0.016157189087180224,0.004518378928897393,-3.575881824307953,-0.01163881015828283,-0.016174543995495005,0.002888146821413251,0.5322569561262933,0.5322569561262933,-1.3709117272949167,-0.0025207042078345676,0,NA,1
2003,Karlsruhe,564190,1286639,5349,8288,97.01,0.2478,0,24200,19866.666666666668,20033.333333333332,1.2181208053691277,NA,0.9916805324459236,-0.015122397814329891,0.00717175204937659,-2.108605778645738,-0.007950645764953301,-0.016174543995495005,0.002888146821413251,0.5322569561262933,0.5322569561262933,-0.6063914738505023,0.004908804388345178,0,NA,0
2003,Köln,200205,672306,8504,14936,97.38,0.7003,0,24100,19433.333333333332,20033.333333333332,1.2401372212692967,NA,0.9700499168053244,-0.003314495767072767,0.026246338215501153,-0.12628412161187566,0.022931842448428386,-0.016174543995495005,0.002888146821413251,0.5322569561262933,0.5322569561262933,0.33399850680665366,0.0569795664902788,0,NA,1
2003,Leipzig,54462,315668,630,922,NA,0.25,1,NA,NA,NA,NA,NA,NA,NA,0.004843596558287366,NA,NA,-0.016174543995495005,0.002888146821413251,0.5322569561262933,0.5322569561262933,NA,NA,NA,NA,0
2003,Lübeck,40013,113752,315,638,86.09,0.1959,0,22250,18700,20033.333333333332,1.1898395721925137,NA,0.9334442595673876,-0.038806983073571555,0.0026994797272683613,-14.37572680452794,-0.036107503346303194,-0.016174543995495005,0.002888146821413251,0.5322569561262933,0.5322569561262933,-0.013104025146583051,0.00860992304224506,0,NA,1
2003,Münster,101912,237670,6211,9243,93.71,0.3931,0,25500,20600,20033.333333333332,1.2378640776699028,NA,1.0282861896838602,-0.01479338494665583,0.05049877199658348,-0.2929454393001217,0.03570538704992765,-0.016174543995495005,0.002888146821413251,0.5322569561262933,0.5322569561262933,-0.06107829219518693,0.07768037434797093,0,NA,1
2003,Potsdam,26098,95828,1025,1513,76.58,0.2,1,21866.666666666668,18766.666666666668,20033.333333333332,1.1651865008880995,NA,0.9367720465890184,-0.03537463440528299,0.023923887684381473,-1.4786323557427938,-0.011450746720901517,-0.016174543995495005,0.002888146821413251,0.5322569561262933,0.5322569561262933,NA,NA,0,NA,1
2003,Stuttgart,821857,1833609,7294,13075,96.87,0.2979,0,27300,21900,20033.333333333332,1.2465753424657535,NA,1.0931780366056574,-0.012158465456143852,0.007946183325042266,-1.5301013025746144,-0.004212282131101586,-0.016174543995495005,0.002888146821413251,0.5322569561262933,0.5322569561262933,-1.0305444867344264,-3.7503384153447783e-4,0,NA,1
2003,Wiesbaden,35245,136246,182,649,91.89,0.2235,0,27233.333333333332,21666.666666666668,20033.333333333332,1.2569230769230768,NA,1.0815307820299502,-0.02436190043499653,0.00455191253610554,-5.3520141790421425,-0.01980998789889099,-0.016174543995495005,0.002888146821413251,0.5322569561262933,0.5322569561262933,-0.9489790579572859,3.2403794499480387e-4,0,NA,0
2004,Berlin,306770,1880721,2408,3380,79.43,0.3703,0,21900,17400,20100,1.2586206896551724,TRUE,0.8656716417910447,-0.045014203196059865,0.002221003748124284,-20.267504381330266,-0.04279319944793558,-0.01435596787078297,0.0011654126025129052,0.5322569561262933,0.5322569561262933,-4.176241141896306,-0.02674354111627808,0,2000-2004,1
2004,Bonn,52715,157732,326,811,90.84,0.472,0,28500,21300,20100,1.3380281690140845,TRUE,1.0597014925373134,-0.01903067964129357,0.004711730842684725,-4.038999738459162,-0.014318948798608844,-0.01435596787078297,0.0011654126025129052,0.5322569561262933,0.5322569561262933,0.4390165639465395,0.011393548659192287,0,2000-2004,0
2004,Chemnitz,31115,167193,339,463,71.06,0.25,1,19675,17550,20100,1.121082621082621,FALSE,0.8731343283582089,-0.06604695877573408,0.002887403797512622,-22.874167732490612,-0.06315955497822145,-0.01435596787078297,0.0011654126025129052,0.5322569561262933,0.5322569561262933,-4.387486525389422,-0.040880557145217766,0,2000-2004,0
2004,Dortmund,88901,305993,807,1170,83.61,0.6583,0,22700,18500,20100,1.227027027027027,TRUE,0.9203980099502488,-0.035168120702244954,0.0050394676122274,-6.978538887106957,-0.030128653090017554,-0.01435596787078297,0.0011654126025129052,0.5322569561262933,0.5322569561262933,-0.08633875644216411,0.004861144329976752,0,2000-2004,0
2004,Dresden,52698,289446,544,718,86.89,0.6,1,20200,16900,20100,1.1952662721893492,TRUE,0.8407960199004975,-0.027714163255666224,0.0026823967671476545,-10.331865738541087,-0.02503176648851857,-0.01435596787078297,0.0011654126025129052,0.5322569561262933,0.5322569561262933,-1.6227692195055416,-0.011825257110758325,0,2000-2004,1
